,n,perturbation,edist,pvalue,significant,pvalue_adj,significant_adj,delta,sigma,ncounts,ncells,significant_adj_new
2539,1.0_0.010178558119067316,CUL3g2,0.417676205643005,0.2,False,0.9997403851570733,False,8.483634679420687,7.884399049637717,32.42,50,False (lost)
2540,1.0_0.010178558119067316,ETV7g1,0.39518974882441427,0.15,False,0.9995183966395885,False,8.202793973945756,7.34520409550644,35.5,50,False
2541,1.0_0.010178558119067316,ETV7g2,0.6957856172000803,0.0,True,0.0,True,9.04807555236595,8.735171383971164,24.84,50,True (gained)
2542,1.0_0.010178558119067316,ETV7g3,0.42540757628752424,0.25,False,0.9998660634323725,False,9.367453867436703,9.644306055025227,24.96,50,False
2543,1.0_0.010178558119067316,ETV7g4,0.3265531681952538,0.6,False,0.9998660634323725,False,8.21440046573863,7.43705365972135,36.8,50,False
2544,1.0_0.010178558119067316,IFNGR1g1,0.4989506887245181,0.15,False,0.9995183966395885,False,9.841108498291053,10.51807220429693,27.16,50,False (lost)
2545,1.0_0.010178558119067316,IFNGR1g2,0.4880172227084909,0.1,False,0.9969567472778296,False,9.070190828774498,8.987170331279847,29.82,50,False (lost)
2546,1.0_0.010178558119067316,IFNGR1g3,0.9211259097555864,0.0,True,0.0,True,9.354255282566577,9.122190551816912,30.04,50,True
2547,1.0_0.010178558119067316,IFNGR1g4,0.4674372281631438,0.0,True,0.0,True,9.072548946884071,9.012466562044343,31.26,50,True
2548,1.0_0.010178558119067316,IFNGR2g1,0.8648488746067926,0.0,True,0.0,True,8.78096167936775,8.031880380568047,34.32,50,True
2549,1.0_0.010178558119067316,IFNGR2g2,0.5238095154518287,0.0,True,0.0,True,8.981102090989413,8.773200562966347,31.98,50,True
2550,1.0_0.010178558119067316,IFNGR2g3,0.4297494356563494,0.3,False,0.9998660634323725,False,8.891723335208496,8.688503131199989,32.86,50,False (lost)
2551,1.0_0.010178558119067316,IFNGR2g4,0.9060490365221252,0.0,True,0.0,True,9.402225698186486,9.233208256290192,30.12,50,True
2552,1.0_0.010178558119067316,IRF1g1,0.34253659540170744,0.3,False,0.9998660634323725,False,8.403653631268345,7.79957656357433,36.86,50,False (lost)
2553,1.0_0.010178558119067316,IRF1g2,0.39310431757897035,0.25,False,0.9998660634323725,False,8.805111093125117,8.551923765110608,29.38,50,False (lost)
2554,1.0_0.010178558119067316,IRF1g3,0.3403504183809538,0.5,False,0.9998660634323725,False,9.113807604467475,9.22207068699334,34.64,50,False (lost)
2555,1.0_0.010178558119067316,IRF1g4,0.447109428266792,0.15,False,0.9995183966395885,False,8.780294593468165,8.448285655108887,34.16,50,False (lost)
2556,1.0_0.010178558119067316,IRF7g1,0.3838908377850707,0.35,False,0.9998660634323725,False,8.862339079052454,8.675593216759182,29.36,50,False (lost)
2557,1.0_0.010178558119067316,IRF7g2,0.27895681432745434,0.85,False,0.9998660634323725,False,9.09040345969566,9.23665600150321,27.26,50,False
2558,1.0_0.010178558119067316,IRF7g3,0.28167493305238445,0.95,False,0.9998660634323725,False,8.814030642203859,8.681192247794678,29.24,50,False
2559,1.0_0.010178558119067316,IRF7g4,0.417060103168021,0.15,False,0.9995183966395885,False,8.207429933592678,7.3326056604566805,39.76,50,False (lost)
2560,1.0_0.010178558119067316,JAK2g1,0.5270807470293466,0.05,False,0.9643520677494397,False,8.647414228898091,8.10255360720618,33.8,50,False (lost)
2561,1.0_0.010178558119067316,JAK2g2,0.716178319116306,0.0,True,0.0,True,8.253783890099646,7.126195357522331,36.78,50,True
2562,1.0_0.010178558119067316,JAK2g3,0.711808878189391,0.0,True,0.0,True,8.452205011689141,7.527407041628237,30.78,50,True
2563,1.0_0.010178558119067316,JAK2g4,0.5818532476476506,0.0,True,0.0,True,8.563626771734901,7.880206192261496,33.34,50,True
2564,1.0_0.010178558119067316,MARCH8g1,0.39722718100250987,0.05,False,0.9643520677494397,False,7.967148806323187,6.871876328083209,34.08,50,False
2565,1.0_0.010178558119067316,MARCH8g2,0.46005159915958416,0.1,False,0.9969567472778296,False,7.95013189820653,6.775018093692823,37.94,50,False (lost)
2566,1.0_0.010178558119067316,MARCH8g3,0.4078857341135027,0.1,False,0.9969567472778296,False,7.839084266520099,6.605088695366041,37.1,50,False
2567,1.0_0.010178558119067316,MARCH8g4,0.3397536138310411,0.35,False,0.9998660634323725,False,7.996151678324986,6.987355639258277,36.44,50,False
2568,1.0_0.010178558119067316,NFKBIAg1,0.3274748453579299,0.3,False,0.9998660634323725,False,7.452892345293431,5.913115741668276,39.52,50,False
2569,1.0_0.010178558119067316,NFKBIAg2,0.3215487215074262,0.5,False,0.9998660634323725,False,7.908421140803614,6.830099456539149,35.48,50,False (lost)
2570,1.0_0.010178558119067316,NFKBIAg3,0.3860025436217356,0.2,False,0.9997403851570733,False,7.803120573406453,6.555044499630514,40.62,50,False (lost)
2571,1.0_0.010178558119067316,PDCD1LG2g1,0.41857843685836826,0.05,False,0.9643520677494397,False,7.872149478369672,6.660526416320322,39.12,50,False
2572,1.0_0.010178558119067316,PDCD1LG2g2,0.43308462808769477,0.2,False,0.9997403851570733,False,7.996960368645075,6.895642005641796,37.42,50,False
2573,1.0_0.010178558119067316,PDCD1LG2g3,0.48729255222454526,0.05,False,0.9643520677494397,False,8.07977380757141,7.00706095935762,38.84,50,False (lost)
2574,1.0_0.010178558119067316,PDCD1LG2g4,0.3949099959220419,0.25,False,0.9998660634323725,False,8.275240548508572,7.490376997534447,35.22,50,False
2575,1.0_0.010178558119067316,POU2F2g1,0.37573877120357224,0.35,False,0.9998660634323725,False,7.791316882578689,6.541700890393154,36.5,50,False (lost)
2576,1.0_0.010178558119067316,POU2F2g2,0.3772649568902864,0.15,False,0.9995183966395885,False,7.861711598009305,6.680964135567669,40.02,50,False
2577,1.0_0.010178558119067316,POU2F2g3,0.5212384550853386,0.05,False,0.9643520677494397,False,7.913515396491118,6.640598234336243,36.76,50,False (lost)
2578,1.0_0.010178558119067316,SMAD4g1,0.6933168717696105,0.0,True,0.0,True,7.880672528413555,6.402834081496845,35.38,50,True
2579,1.0_0.010178558119067316,SMAD4g2,0.8281031460021637,0.0,True,0.0,True,7.915454012140632,6.3376107747184385,36.14,50,True
2580,1.0_0.010178558119067316,SMAD4g3,1.1038560800364614,0.0,True,0.0,True,8.265791979684582,6.76253377577205,34.08,50,True
2581,1.0_0.010178558119067316,SMAD4g4,0.7352020854268524,0.0,True,0.0,True,8.035511751738243,6.670627314488979,33.64,50,True
2582,1.0_0.010178558119067316,STAT1g1,0.731214489234354,0.0,True,0.0,True,8.132370182420631,6.86833177204625,41.1,50,True
2583,1.0_0.010178558119067316,STAT1g2,0.8617726172722193,0.0,True,0.0,True,7.6663958363235,5.805824951814126,43.66,50,True
2584,1.0_0.010178558119067316,STAT1g3,0.8684434797536564,0.0,True,0.0,True,8.101811095195366,6.669984607076421,36.94,50,True
2585,1.0_0.010178558119067316,STAT2g1,0.37024491800639225,0.25,False,0.9998660634323725,False,7.829733933787715,6.624028846008383,39.02,50,False (lost)
2586,1.0_0.010178558119067316,STAT2g2,0.3712979265842584,0.25,False,0.9998660634323725,False,8.481624320907073,7.926756611669233,33.02,50,False (lost)
2587,1.0_0.010178558119067316,STAT2g3,0.25795967686120846,0.75,False,0.9998660634323725,False,8.208019874817976,7.492885969214089,35.18,50,False (lost)
2588,1.0_0.010178558119067316,STAT2g4,0.34226541667423405,0.5,False,0.9998660634323725,False,8.301836660789338,7.596213801343786,35.58,50,False (lost)
2589,1.0_0.010178558119067316,STAT3g1,0.41372030413757344,0.15,False,0.9995183966395885,False,8.336862582275204,7.59481075685218,33.98,50,False
2590,1.0_0.010178558119067316,STAT3g2,0.41039324696049206,0.0,True,0.0,True,8.455895102688839,7.83620285485653,30.06,50,True (gained)
2591,1.0_0.010178558119067316,STAT3g3,0.3977733709006017,0.2,False,0.9997403851570733,False,8.376283381345024,7.689599288228791,31.24,50,False (lost)
2592,1.0_0.010178558119067316,STAT3g4,0.455478193738621,0.05,False,0.9643520677494397,False,8.189942354112377,7.259212410925478,34.4,50,False (lost)
2593,1.0_0.010178558119067316,STAT5Ag1,0.42985067582948133,0.05,False,0.9643520677494397,False,8.488722940260702,7.882401101131268,31.38,50,False (lost)
2594,1.0_0.010178558119067316,STAT5Ag2,0.29141670157432564,0.6,False,0.9998660634323725,False,8.071167811164516,7.185724817194055,38.36,50,False
2595,1.0_0.010178558119067316,STAT5Ag3,0.40570045708989255,0.05,False,0.9643520677494397,False,7.966732071889049,6.862569583127551,35.34,50,False
2596,1.0_0.010178558119067316,STAT5Ag4,0.40761282197753346,0.15,False,0.9995183966395885,False,8.07702923853987,7.081251551541552,39.24,50,False
2597,1.0_0.010178558119067316,TNFRSF14g1,0.35977303041118525,0.2,False,0.9997403851570733,False,7.974120719391294,6.923274304810748,34.32,50,False
2598,1.0_0.010178558119067316,TNFRSF14g2,0.3008492406610195,0.55,False,0.9998660634323725,False,8.119955085951139,7.273866827680604,34.88,50,False
2599,1.0_0.010178558119067316,TNFRSF14g3,0.4412465117553168,0.15,False,0.9995183966395885,False,8.224885193178364,7.343329771040753,33.02,50,False
2600,1.0_0.010178558119067316,UBE2L6g1,0.4362163259844465,0.1,False,0.9969567472778296,False,8.24514438599297,7.388878342440841,32.7,50,False
2601,1.0_0.010178558119067316,UBE2L6g2,0.2711246054351104,0.8,False,0.9998660634323725,False,8.163127550247756,7.389936391499743,33.52,50,False
2602,1.0_0.010178558119067316,UBE2L6g4,0.40370435442486396,0.15,False,0.9995183966395885,False,7.894426387453828,6.719954316922138,37.82,50,False
2603,1.0_0.010178558119067316,control,0.0,0.0,True,0.0,control,8.665194103560655,8.665194103560655,32.84,50,control
2604,1.0_0.09036800464548167,ATF2g1,2.1467092877652973,0.05,False,0.7853612360570624,False,36.035384326351256,33.01093699846952,329.8,50,False
2605,1.0_0.09036800464548167,ATF2g2,3.7604491052231737,0.0,True,0.0,True,37.971292468014354,35.269013464337824,296.18,50,True
2606,1.0_0.09036800464548167,ATF2g3,2.0056242548573806,0.1,False,0.8649148282327008,False,40.80781022268181,42.69687382403854,288.18,50,False (lost)
2607,1.0_0.09036800464548167,ATF2g4,1.833791927884917,0.05,False,0.7853612360570624,False,38.60515210582204,38.46338991729147,316.94,50,False
2608,1.0_0.09036800464548167,BRD4g1,5.7813356920106145,0.0,True,0.0,True,42.34267272368276,41.990887388887224,235.14,50,True
2609,1.0_0.09036800464548167,BRD4g3,2.0102833759010323,0.2,False,0.931280523264,False,38.577797238486454,38.23218873460418,332.22,50,False
2610,1.0_0.09036800464548167,BRD4g4,2.2731162179012045,0.05,False,0.7853612360570624,False,39.11574289641897,39.04524720846903,313.08,50,False (lost)
2611,1.0_0.09036800464548167,CAV1g1,1.7637222341539243,0.35,False,0.94235199,False,39.8213400143149,40.96583542800816,280.82,50,False
2612,1.0_0.09036800464548167,CAV1g2,1.835595963805126,0.35,False,0.94235199,False,38.2174437460918,37.68616916191077,300.16,50,False
2613,1.0_0.09036800464548167,CAV1g3,1.5398211168912042,0.35,False,0.94235199,False,39.29672135730937,40.14049923125986,299.86,50,False
2614,1.0_0.09036800464548167,CAV1g4,1.915099530335901,0.1,False,0.8649148282327008,False,38.57381360706059,38.3194053173176,281.26,50,False
2615,1.0_0.09036800464548167,CD86g1,2.581998957652729,0.0,True,0.0,True,38.88036163441414,38.26560194470786,330.82,50,True
2616,1.0_0.09036800464548167,CD86g2,1.9743033594584674,0.05,False,0.7853612360570624,False,35.89124582043304,32.89506591493992,338.34,50,False (lost)
2617,1.0_0.09036800464548167,CD86g3,2.4845472116140783,0.0,True,0.0,True,39.075459239958576,38.75324890183538,309.3,50,True (gained)
2618,1.0_0.09036800464548167,CD86g4,2.035857886639022,0.0,True,0.0,True,35.66913553414453,32.38929081518234,383.42,50,True
2619,1.0_0.09036800464548167,CMTM6g1,2.3937493518991246,0.0,True,0.0,True,39.13199981843211,38.95712791849738,279.3,50,True (gained)
2620,1.0_0.09036800464548167,CMTM6g2,2.5599143629897796,0.05,False,0.7853612360570624,False,39.87357348840477,40.27411024735207,286.4,50,False (lost)
2621,1.0_0.09036800464548167,CMTM6g3,1.9137189174526128,0.1,False,0.8649148282327008,False,36.93915591549392,35.05147054706752,302.1,50,False
2622,1.0_0.09036800464548167,CUL3g1,2.441368542043165,0.05,False,0.7853612360570624,False,38.631702986064276,37.908915063617705,290.06,50,False (lost)
2623,1.0_0.09036800464548167,CUL3g2,4.150035085961207,0.0,True,0.0,True,39.91848867917626,38.77381990592361,279.22,50,True
2624,1.0_0.09036800464548167,ETV7g1,2.1056914344562685,0.05,False,0.7853612360570624,False,36.98528119322096,34.95174858551795,316.98,50,False
2625,1.0_0.09036800464548167,ETV7g2,1.975581652559626,0.25,False,0.931280523264,False,43.27666515443881,47.6646262898503,229.96,50,False
2626,1.0_0.09036800464548167,ETV7g3,1.8704089431325386,0.3,False,0.94235199,False,42.38990268786221,45.99627406612419,224.46,50,False
2627,1.0_0.09036800464548167,ETV7g4,1.617402730781187,0.4,False,0.94235199,False,37.64251528605175,36.75450547485461,325.0,50,False
2628,1.0_0.09036800464548167,IFNGR1g1,7.08250641156431,0.0,True,0.0,True,43.46482833487087,42.93402789170974,251.3,50,True
2629,1.0_0.09036800464548167,IFNGR1g2,4.946956113428662,0.0,True,0.0,True,43.1740562516708,44.48803402344525,254.66,50,True
2630,1.0_0.09036800464548167,IFNGR1g3,8.954088581631062,0.0,True,0.0,True,44.58896789013306,43.31072483216737,268.74,50,True
2631,1.0_0.09036800464548167,IFNGR1g4,6.754695535468947,0.0,True,0.0,True,42.80452278931952,41.9412276767024,281.4,50,True
2632,1.0_0.09036800464548167,IFNGR2g1,8.287126516418006,0.0,True,0.0,True,42.956508451429045,40.71276801997237,301.08,50,True
2633,1.0_0.09036800464548167,IFNGR2g2,5.734944295967402,0.0,True,0.0,True,40.84891876277029,39.04977086310549,286.24,50,True
2634,1.0_0.09036800464548167,IFNGR2g3,6.999653763968233,0.0,True,0.0,True,41.52918471140771,39.1455932923795,311.44,50,True
2635,1.0_0.09036800464548167,IFNGR2g4,6.362391021943665,0.0,True,0.0,True,43.2903370516572,43.30516071490302,263.2,50,True
2636,1.0_0.09036800464548167,IRF1g1,2.196374153701271,0.0,True,0.0,True,39.00750007642665,38.905503632684336,321.9,50,True
2637,1.0_0.09036800464548167,IRF1g2,4.048553437087634,0.0,True,0.0,True,42.411324780910206,43.86097375826508,263.52,50,True
2638,1.0_0.09036800464548167,IRF1g3,3.7750930212205063,0.0,True,0.0,True,39.87681941890555,39.06542345012289,307.1,50,True
2639,1.0_0.09036800464548167,IRF1g4,5.390176741719181,0.0,True,0.0,True,43.02904608138376,43.754793054580645,299.94,50,True
2640,1.0_0.09036800464548167,IRF7g1,2.329389825577451,0.0,True,0.0,True,40.07316269017948,40.90381318831381,259.36,50,True
2641,1.0_0.09036800464548167,IRF7g2,1.7730940757800084,0.2,False,0.931280523264,False,39.824140820561865,40.96206519887604,235.58,50,False
2642,1.0_0.09036800464548167,IRF7g3,1.7308930292651041,0.45,False,0.94235199,False,42.18704465701747,45.730073918302146,263.9,50,False
2643,1.0_0.09036800464548167,IRF7g4,2.874092847474337,0.0,True,0.0,True,37.38829788623949,34.98938055853692,348.14,50,True
2644,1.0_0.09036800464548167,JAK2g1,7.408401814448737,0.0,True,0.0,True,40.11056149015041,35.899598799384385,291.64,50,True
2645,1.0_0.09036800464548167,JAK2g2,8.783891182871756,0.0,True,0.0,True,40.031629592479646,34.36624563561984,326.32,50,True
2646,1.0_0.09036800464548167,JAK2g3,8.385067426528465,0.0,True,0.0,True,41.63094262007407,37.963695447151984,269.84,50,True
2647,1.0_0.09036800464548167,JAK2g4,9.501885920500492,0.0,True,0.0,True,41.9677529353601,37.52049758375202,301.54,50,True
2648,1.0_0.09036800464548167,MARCH8g1,2.0677315458838095,0.05,False,0.7853612360570624,False,35.136246172481016,31.291638432610522,305.82,50,False
2649,1.0_0.09036800464548167,MARCH8g2,3.2622183278561607,0.0,True,0.0,True,36.95438718289499,33.73343367146612,323.0,50,True
2650,1.0_0.09036800464548167,MARCH8g3,3.605275968177068,0.0,True,0.0,True,36.37826031104115,32.23812228743754,332.26,50,True (gained)
2651,1.0_0.09036800464548167,MARCH8g4,2.6064225176998406,0.0,True,0.0,True,36.43901742699206,33.35848996981658,319.44,50,True (gained)
2652,1.0_0.09036800464548167,NFKBIAg1,2.968078486157033,0.0,True,0.0,True,35.6084492172152,31.33569758180568,336.12,50,True (gained)
2653,1.0_0.09036800464548167,NFKBIAg2,2.811213290184007,0.0,True,0.0,True,36.53629005005596,33.34824444346022,320.46,50,True
2654,1.0_0.09036800464548167,NFKBIAg3,3.5146572895635373,0.0,True,0.0,True,35.90330957836211,31.378839500692994,351.74,50,True
2655,1.0_0.09036800464548167,PDCD1LG2g1,2.861359857195673,0.0,True,0.0,True,37.28516570802244,34.795849192381496,341.26,50,True (gained)
2656,1.0_0.09036800464548167,PDCD1LG2g2,2.2167737106259153,0.0,True,0.0,True,35.84467769604761,32.5594593150016,329.46,50,True (gained)
2657,1.0_0.09036800464548167,PDCD1LG2g3,3.0158345704623315,0.0,True,0.0,True,36.01052604037775,32.09209514382547,349.64,50,True
2658,1.0_0.09036800464548167,PDCD1LG2g4,2.6589284026213633,0.0,True,0.0,True,36.06122669881301,32.55040262853696,315.64,50,True (gained)
2659,1.0_0.09036800464548167,POU2F2g1,2.7101251498074816,0.0,True,0.0,True,36.417945536980135,33.21264355768509,304.88,50,True
2660,1.0_0.09036800464548167,POU2F2g2,2.597891998777989,0.0,True,0.0,True,35.269180091726305,31.027345818206925,356.6,50,True (gained)
2661,1.0_0.09036800464548167,POU2F2g3,2.286794116200525,0.0,True,0.0,True,35.3475094425207,31.49510240237317,335.04,50,True
2662,1.0_0.09036800464548167,SMAD4g1,6.129770950709307,0.0,True,0.0,True,37.17250437227612,31.302115427375224,312.32,50,True
2663,1.0_0.09036800464548167,SMAD4g2,9.154458060350315,0.0,True,0.0,True,40.48603133347111,34.90448224012421,315.44,50,True
2664,1.0_0.09036800464548167,SMAD4g3,6.505477664524562,0.0,True,0.0,True,38.31679491025243,33.21498978951261,297.54,50,True
2665,1.0_0.09036800464548167,SMAD4g4,5.077778937313823,0.0,True,0.0,True,36.76384443017986,31.536787556578183,303.52,50,True
2666,1.0_0.09036800464548167,STAT1g1,10.134782822963793,0.0,True,0.0,True,39.21482758870582,31.38174998798014,356.64,50,True
2667,1.0_0.09036800464548167,STAT1g2,11.461555321009847,0.0,True,0.0,True,38.86945888830486,29.364240089132196,384.94,50,True
2668,1.0_0.09036800464548167,STAT1g3,10.72701092145018,0.0,True,0.0,True,40.22127966817269,32.802426048427506,321.58,50,True
2669,1.0_0.09036800464548167,STAT2g1,3.1835981996316463,0.0,True,0.0,True,36.29273150011999,32.48874243414064,341.44,50,True
2670,1.0_0.09036800464548167,STAT2g2,2.4571866207267306,0.05,False,0.7853612360570624,False,38.90651642174509,38.44272385629575,296.42,50,False (lost)
2671,1.0_0.09036800464548167,STAT2g3,2.093105689800538,0.1,False,0.8649148282327008,False,37.475067793893544,35.94390753151885,319.2,50,False (lost)
2672,1.0_0.09036800464548167,STAT2g4,2.681915367152989,0.0,True,0.0,True,38.08285250439621,36.57066727517173,323.28,50,True
2673,1.0_0.09036800464548167,STAT3g1,1.749076998856502,0.2,False,0.931280523264,False,37.552537113869136,36.44287486241407,295.52,50,False
2674,1.0_0.09036800464548167,STAT3g2,1.621737684725332,0.3,False,0.94235199,False,37.66314096708618,36.79142188297933,273.08,50,False
2675,1.0_0.09036800464548167,STAT3g3,2.4927545910718365,0.0,True,0.0,True,37.321412694307256,35.23694843107498,281.6,50,True
2676,1.0_0.09036800464548167,STAT3g4,2.3273283439287624,0.05,False,0.7853612360570624,False,37.65674430951417,36.073037908631875,307.84,50,False (lost)
2677,1.0_0.09036800464548167,STAT5Ag1,2.608513970311307,0.0,True,0.0,True,38.76567884262951,38.00972134848002,286.94,50,True
2678,1.0_0.09036800464548167,STAT5Ag2,2.1447641558351904,0.0,True,0.0,True,36.675118993435454,34.29235146456802,337.48,50,True (gained)
2679,1.0_0.09036800464548167,STAT5Ag3,2.1458765929372774,0.0,True,0.0,True,37.365273259564354,35.67154755972375,324.82,50,True (gained)
2680,1.0_0.09036800464548167,STAT5Ag4,1.6837104491616373,0.3,False,0.94235199,False,37.29987191453734,36.00291101344535,342.28,50,False
2681,1.0_0.09036800464548167,TNFRSF14g1,2.027826032961279,0.1,False,0.8649148282327008,False,36.119385199805485,33.29782200018198,303.62,50,False
2682,1.0_0.09036800464548167,TNFRSF14g2,1.705164034357665,0.05,False,0.7853612360570624,False,36.56488666896368,34.511486937101985,315.9,50,False
2683,1.0_0.09036800464548167,TNFRSF14g3,1.9939088444908606,0.15,False,0.8972303304691156,False,37.496273476889414,36.08551574282027,303.4,50,False
2684,1.0_0.09036800464548167,UBE2L6g1,2.730238072608145,0.0,True,0.0,True,39.11232672821771,38.58129301735958,295.04,50,True (gained)
2685,1.0_0.09036800464548167,UBE2L6g2,1.8873422811245533,0.15,False,0.8972303304691156,False,37.575143107160855,36.349821566729474,296.3,50,False
2686,1.0_0.09036800464548167,UBE2L6g4,2.554553679328542,0.0,True,0.0,True,35.673965001000674,31.880253956205113,350.22,50,True (gained)
2687,1.0_0.09036800464548167,control,0.0,0.0,True,0.0,control,36.9131223664677,36.9131223664677,287.46,50,control
2688,1.0_0.24425042564574173,ATF2g1,6.989091751405951,0.0,True,0.0,True,69.56197116200455,63.01006365192608,895.42,50,True (gained)
2689,1.0_0.24425042564574173,ATF2g2,10.436095318017323,0.0,True,0.0,True,73.37138601158469,67.18188978447502,793.38,50,True
2690,1.0_0.24425042564574173,ATF2g3,4.640974613281955,0.0,True,0.0,True,77.96030480482027,82.15484807568151,779.58,50,True
2691,1.0_0.24425042564574173,ATF2g4,3.8046194424381667,0.05,False,0.6027856815417815,False,71.5523349505245,70.17526353793379,858.28,50,False
2692,1.0_0.24425042564574173,BRD4g1,14.822822865392894,0.0,True,0.0,True,80.67058499316781,77.39356020026568,641.74,50,True
2693,1.0_0.24425042564574173,BRD4g3,3.182754878072501,0.35,False,0.7626953125,False,75.18511003114173,78.06267826353393,903.68,50,False
2694,1.0_0.24425042564574173,BRD4g4,4.128692922607215,0.1,False,0.68618940391,False,74.0276246491383,74.80176945499235,845.24,50,False (lost)
2695,1.0_0.24425042564574173,CAV1g1,3.5696933020978037,0.4,False,0.7626953125,False,73.92415412765473,75.15382803253462,765.26,50,False
2696,1.0_0.24425042564574173,CAV1g2,3.419711286832481,0.4,False,0.7626953125,False,72.60255445738002,72.66061070725053,804.92,50,False
2697,1.0_0.24425042564574173,CAV1g3,3.257087503242147,0.2,False,0.7378560000000001,False,74.17272866377127,75.96358290362335,803.54,50,False
2698,1.0_0.24425042564574173,CAV1g4,3.6751127588353967,0.15,False,0.68618940391,False,75.27284808221921,77.74579648492599,762.52,50,False
2699,1.0_0.24425042564574173,CD86g1,5.865067853955765,0.0,True,0.0,True,74.11484097075711,73.23982716688143,888.56,50,True
2700,1.0_0.24425042564574173,CD86g2,5.189436541695159,0.0,True,0.0,True,69.2273697628025,64.1405160632328,920.48,50,True
2701,1.0_0.24425042564574173,CD86g3,6.06577333692762,0.0,True,0.0,True,76.39028036341912,77.59000046923359,842.98,50,True (gained)
2702,1.0_0.24425042564574173,CD86g4,5.9011166015538805,0.0,True,0.0,True,69.8918440353243,64.75778454841767,1042.8,50,True
2703,1.0_0.24425042564574173,CMTM6g1,5.929507671241325,0.0,True,0.0,True,73.92441482471173,72.7945350575051,758.48,50,True (gained)
2704,1.0_0.24425042564574173,CMTM6g2,5.391995353981159,0.05,False,0.6027856815417815,False,75.51648943474225,76.51619659482628,775.34,50,False (lost)
2705,1.0_0.24425042564574173,CMTM6g3,5.097434364079007,0.05,False,0.6027856815417815,False,71.5883086406746,68.95439599659318,819.3,50,False
2706,1.0_0.24425042564574173,CUL3g1,6.835157495222617,0.05,False,0.6027856815417815,False,77.25177376553067,78.54360311516169,781.36,50,False (lost)
2707,1.0_0.24425042564574173,CUL3g2,13.511415286984757,0.0,True,0.0,True,82.25652730057766,81.87685239349352,757.9,50,True
2708,1.0_0.24425042564574173,ETV7g1,5.6522451640295515,0.0,True,0.0,True,70.1929752022303,65.60891831975398,856.8,50,True (gained)
2709,1.0_0.24425042564574173,ETV7g2,5.004237518783739,0.1,False,0.68618940391,False,83.37195945155851,92.61489446365624,612.3,50,False
2710,1.0_0.24425042564574173,ETV7g3,4.631944629266712,0.1,False,0.68618940391,False,81.31797924868765,88.87922694743155,599.22,50,False
2711,1.0_0.24425042564574173,ETV7g4,3.2502098406312,0.25,False,0.7626953125,False,74.50398300762495,76.63296925394167,875.0,50,False
2712,1.0_0.24425042564574173,IFNGR1g1,24.023123776617624,0.0,True,0.0,True,84.96336284441273,76.7788149915308,693.42,50,True
2713,1.0_0.24425042564574173,IFNGR1g2,18.712346739540408,0.0,True,0.0,True,85.42802308380392,83.01891250739043,678.9,50,True
2714,1.0_0.24425042564574173,IFNGR1g3,28.164697224098177,0.0,True,0.0,True,85.52176059258429,73.75403704039336,721.96,50,True
2715,1.0_0.24425042564574173,IFNGR1g4,20.314718315143182,0.0,True,0.0,True,85.00533048594568,80.57115573607113,766.78,50,True
2716,1.0_0.24425042564574173,IFNGR2g1,27.073384883242056,0.0,True,0.0,True,85.10307245093342,74.00797309794773,817.62,50,True
2717,1.0_0.24425042564574173,IFNGR2g2,18.69734142059596,0.0,True,0.0,True,79.99514946439518,72.16817058751737,778.4,50,True
2718,1.0_0.24425042564574173,IFNGR2g3,22.703952225270285,0.0,True,0.0,True,81.58195554295838,71.33517193996947,844.02,50,True
2719,1.0_0.24425042564574173,IFNGR2g4,20.56089530183951,0.0,True,0.0,True,84.21673013691137,78.74777805130618,701.16,50,True
2720,1.0_0.24425042564574173,IRF1g1,5.520716258782059,0.0,True,0.0,True,74.22912293964725,73.81274269983544,862.6,50,True
2721,1.0_0.24425042564574173,IRF1g2,9.614279208505494,0.0,True,0.0,True,81.12482282461607,83.51057952004962,713.02,50,True
2722,1.0_0.24425042564574173,IRF1g3,12.272241462994927,0.0,True,0.0,True,78.25929276176086,75.12155713984976,825.66,50,True
2723,1.0_0.24425042564574173,IRF1g4,16.79625483028414,0.0,True,0.0,True,81.89656067139705,77.8720795918329,810.0,50,True
2724,1.0_0.24425042564574173,IRF7g1,6.568965961268361,0.0,True,0.0,True,76.332781410093,76.97180993824061,701.46,50,True
2725,1.0_0.24425042564574173,IRF7g2,3.441455058283836,0.3,False,0.7626953125,False,77.63073121724221,82.69522045552355,632.14,50,False
2726,1.0_0.24425042564574173,IRF7g3,4.3983435120156855,0.1,False,0.68618940391,False,78.73046605952227,83.93780168635182,717.76,50,False
2727,1.0_0.24425042564574173,IRF7g4,7.324808235970863,0.0,True,0.0,True,72.96057782818269,69.47156049971748,927.36,50,True
2728,1.0_0.24425042564574173,JAK2g1,25.879032767781013,0.0,True,0.0,True,80.19689059963827,65.38996151081848,785.06,50,True
2729,1.0_0.24425042564574173,JAK2g2,27.475701080302358,0.0,True,0.0,True,80.14962993998392,63.69877187898846,877.98,50,True
2730,1.0_0.24425042564574173,JAK2g3,26.45011863613381,0.0,True,0.0,True,80.86148409016275,66.14806262351465,730.68,50,True
2731,1.0_0.24425042564574173,JAK2g4,30.433985890587522,0.0,True,0.0,True,83.08118080782408,66.6035888043836,822.68,50,True
2732,1.0_0.24425042564574173,MARCH8g1,6.61994203764074,0.0,True,0.0,True,69.68820348590589,63.631678013494,830.84,50,True (gained)
2733,1.0_0.24425042564574173,MARCH8g2,9.638430388349164,0.0,True,0.0,True,70.28588013774585,61.8085429664655,869.46,50,True
