,63(mod)_pBA580,Gal4-4(mod)_pBA582,IER3IP1_pDS002,SEC61B_pDS033,ASCC3_pDS052,DNAJC19_pDS026,HSPA9_pDS088,HSPA5_pDS017,YIPF5_pDS186,SAMM50_pDS156,TARS_pDS405,XRN1_pDS411,GBF1_pDS043,TIMM23_pDS284,DAD1_pDS499,SEC61A1_pDS032,AMIGO3_pDS434,SRPRB_pDS404,SRP68_pDS403,UFM1_pDS040,TELO2_pDS496,FECH_pDS494,MRPL39_pDS498,IARS2_pDS091,SCYL1_pDS160,DARS_pDS495,IDH3A_pDS393,DERL2_pDS042,SEC63_pDS218,TTI2_pDS408,SYVN1_pDS442,SEC61G_pDS440,SPCS3_pDS402,OST4_pDS353,ATP5B_pDS055,SLMO2_pDS433,FARSB_pDS390,TMED10_pDS036,PSMD4_pDS488,EIF2B4_pDS491,SLC35B1_pDS046,EIF2B2_pDS463,ASCC3_pDS051,DDRGK1_pDS041,GMPPB_pDS391,SLC39A7_pDS219,SRPR_pDS482,TIMM44_pDS430,SPCS2_pDS401,UFL1_pDS410,PDIA6_pDS029,IER3IP1_pDS110,YIPF5_pDS226,MRGBP_pDS124,SCYL1_pDS159,P4HB_pDS397,MANF_pDS027,PTDSS1_pDS478,TTI1_pDS407,DNAJC19_pDS074,MARS_pDS394,SRP72_pDS505,MTHFD1_pDS395,EIF2S1_pDS386,DHDDS_pDS383,NEDD8_pDS396,TMED2_pDS175,GNPNAT1_pDS506,CARS_pDS460,STT3A_pDS011,HYOU1_pDS089,ARHGAP22_pDS458,SEC61B_pDS162,CHERP_pDS024,SARS_pDS467,TMEM167A_pDS038,KCTD16_pDS096,SEC61A1_pDS031,SOCS1_pDS479,AARS_pDS381,SEL1L_pDS373,IARS2_pDS090,EIF2B3_pDS508,HSD17B12_pDS087,DDOST_pDS382,CCND3_pDS006,QARS_pDS510,HARS_pDS466,ATF4_pBA608,HSPA5_pDS371,COPZ1_pDS462,CAD_pDS468,PPWD1_pDS398,COPB1_pDS065,GBF1_pDS044,EIF2AK3_pBA572,*
TARS_pDS405,0.06664528067029071,0.07451214031185319,0.07908335749281191,0.07711665782061065,0.08803385398016617,0.0625300705039918,0.05103973950245064,0.0731225601968089,0.08038588873558311,0.08612941105341501,0.0,0.07078359249884202,0.07339189550685672,0.06950642191017711,0.09895914226722208,0.07350019982900892,0.07943985433572294,0.073746840419004,0.0723280099923932,0.07839211709242924,0.05668053875023206,0.0711142756269907,0.08707708007117691,0.05841528261308316,0.07033514175831339,0.07456284993086233,0.07169957612400053,0.0970001328727148,0.07713857026172428,0.06881739961024036,0.068604235901456,0.07171000699501427,0.09093245941698108,0.0639200523653411,0.09123470496005988,0.08085085828069784,0.07140278178395763,0.08796569666207009,0.09096089769048923,0.0977745349204057,0.0761934948854863,0.07979143097811839,0.07314055589824316,0.068742652318281,0.07999996110681103,0.09719813331788356,0.08090211221058236,0.08394831247018111,0.09095398472275067,0.07424912358418938,0.07437234017222973,0.06651688456448684,0.09339169472932161,0.06689228315858793,0.07748889428049718,0.06352095899361565,0.06125763204249566,0.07446823353875713,0.08004067641803474,0.09319762909413229,0.0982135906181394,0.06820269154691426,0.09412585931052503,0.052134466512674144,0.07435973933532916,0.09038465446250846,0.07838800213830485,0.08213315763366645,0.04632610113469496,0.06508758819493123,0.08134709735792563,0.07484001935581096,0.0815163638962541,0.07939218021095226,0.06449556523921683,0.07931486060859122,0.08268736867336858,0.0664929564032959,0.07885733840945296,0.06487090189533061,0.07343260741697155,0.06509840589984174,0.06406819564200697,0.09576543220655528,0.06109549654349823,0.06939407434296678,0.05381804782912683,0.0661194414799966,0.07841951769881242,0.0674799024480761,0.071225787622339,0.08966165756015729,0.10002779277752401,0.06601334412229026,0.053904342864173393,0.07109677068939337,0.08093294368161966
XRN1_pDS411,0.08629526859202835,0.0826698187787527,0.10537070915683792,0.07260359559947022,0.08357341249221786,0.056035419574161235,0.03853513656307275,0.05997542467656964,0.07511751883695093,0.07074833531511897,0.07078359249884202,0.0,0.0822874612493042,0.059735904355802366,0.1034150343277197,0.04671673057924014,0.06978607373251108,0.0852762386449635,0.06528093733476066,0.09720687869704521,0.08140464957475613,0.06748637026538101,0.0818298807490627,0.043375297215992654,0.08221293339637688,0.07966597076923097,0.10611336318723764,0.08264632137148312,0.09325971784000239,0.10311794722032652,0.07944397055468777,0.06472887232216123,0.06907366116140652,0.09350611587228291,0.05849960168683206,0.05378661764773942,0.06610136729877815,0.07642433871908698,0.08452379973777988,0.06532667496417727,0.08564840305831294,0.05724786645813287,0.08393294361857395,0.09182246537141604,0.09022610968461138,0.09457006690566161,0.08895851337034492,0.055782584171982105,0.08537152023311485,0.11067633966525033,0.07229185065821217,0.07380392454567969,0.09010058664382667,0.07280759569620819,0.07147417375635429,0.07841247617269567,0.08091490907585827,0.09917480780719781,0.09270211963490108,0.06120218363284402,0.08233772389956384,0.09148526518050774,0.0840245006509474,0.03581840478845089,0.06029450051587292,0.07115708484011365,0.08927796205249706,0.10162492095757311,0.03480597664295158,0.09765020026527926,0.09827518573776273,0.09293456127098029,0.09841748270819568,0.0636608295623167,0.04839158899092767,0.10194661807382248,0.0866210193496471,0.06394990739302735,0.08558278747981055,0.04683561995122824,0.09356468128590026,0.04684229257450639,0.046799059316365244,0.06845462728904046,0.08133917820863573,0.09238945461092511,0.0423011947218201,0.051977812725626314,0.08187719222779208,0.04281109922966286,0.06023216309582304,0.06276671094205084,0.06203282885567743,0.05302053682157755,0.04900758285463484,0.06736342398120153,0.0672485270117288
GBF1_pDS043,0.07299279709917196,0.07869368261261545,0.07989757935855807,0.0792857494903688,0.09587473100165081,0.05851506670338956,0.04080283631449641,0.0669693781311426,0.07503481345657649,0.06435659720033711,0.07339189550685672,0.0822874612493042,0.0,0.06823435216563732,0.07422800965943173,0.05333333218835042,0.07140212065114741,0.06360315921723014,0.07216457293099371,0.07985339537726292,0.05706878435631053,0.07803545284815627,0.0721494093417174,0.04624111431525983,0.08376083966864123,0.0670319695252049,0.06637540931718389,0.0795470605240253,0.07413876820311109,0.07571795575285643,0.07788907141882988,0.05587230512212737,0.07934091653991163,0.0679660527578574,0.06721290554262559,0.043609725350086156,0.06763363551808282,0.06849026865804733,0.0723030819565878,0.06743632210246511,0.07632822268360959,0.05867081258183954,0.07795173185991003,0.07542167082137664,0.07568907700638534,0.0801615521334478,0.08172461487206518,0.06149200411288784,0.06673221516719051,0.07751911388184762,0.0761649430995026,0.06416250890483549,0.08340744414025396,0.07328204525408037,0.06769422384049376,0.07177812198316214,0.07534117931193364,0.06889744414580985,0.08422173969803408,0.05970209468163891,0.0718855111982083,0.08165776190876052,0.07897211573932564,0.04240869281478933,0.07149394702356049,0.07114541762109922,0.08433859073748451,0.08261552727795661,0.04290303586243713,0.0793421318032721,0.06668044523365387,0.07366409447320055,0.0665974358678908,0.0772242813182892,0.045691928499759886,0.07734319671804891,0.08795908212643819,0.06128275463348512,0.06504320248141922,0.058596132545117474,0.07087490414000705,0.058320715490521695,0.05851715987442546,0.07822303696382155,0.06930370266011204,0.07279049508623722,0.04658199314341754,0.05391081130682522,0.08638013878896394,0.046425664441065016,0.05196901391309913,0.07085473161933495,0.07066079859185317,0.048214725712918134,0.058978117779028824,0.07246300843598762,0.06601147708580767
TIMM23_pDS284,0.06719720306105005,0.06956109943735765,0.1119041144664973,0.08398540800124178,0.10253767084618133,0.06396423656010446,0.047344147557499716,0.0687967635969407,0.09474874476969064,0.09361501106559587,0.06950642191017711,0.059735904355802366,0.06823435216563732,0.0,0.07984856042394241,0.06608185385849961,0.07425099244825785,0.07708645684567478,0.08760686210227661,0.06559727937415197,0.060386824423678355,0.08126050868518286,0.09861764575079877,0.05853636681526265,0.09957768171443791,0.10292417396312423,0.07231561167124276,0.08948612177510458,0.06792419842654544,0.08501037876033395,0.05540745313459355,0.09035191521860193,0.06814839872847311,0.07391143215642407,0.08998043821672719,0.06975415211160578,0.09586823716153206,0.07678979566882636,0.07952631392462418,0.08839016700649342,0.0644886502679628,0.08974131860616015,0.08650689070536775,0.07252575293877649,0.07021637687350973,0.07944508157745392,0.0686075971343992,0.08081752283233509,0.09327004978714369,0.07888515807381866,0.08245767653623817,0.10095849307409946,0.09559241045107765,0.06571605088041879,0.0823145544275474,0.06585347155778906,0.06421317088246596,0.06068942014070445,0.09024003412996932,0.08653717869918257,0.1016325070870247,0.08098804074218498,0.0957354200101537,0.04618790466327428,0.07708126834184832,0.0962486529862235,0.0941650014186562,0.09073955370339926,0.03890215407534513,0.09126420849065622,0.07400217014658377,0.06273519131502708,0.07248864275303044,0.08009911107042535,0.055027877091811575,0.08242388259970992,0.08020551150046414,0.07531039941923384,0.088262168758576,0.052690920306427205,0.07503476603136766,0.06277818742500657,0.05678234454338969,0.08408518259532471,0.07825891097220805,0.06588989788232372,0.05076723275588683,0.06335858135484185,0.0772072259368569,0.05559353351746974,0.076018530443057,0.0988211196747406,0.09330755343778926,0.07398050794275403,0.060918301806930426,0.07506579548702616,0.0957581662913135
DAD1_pDS499,0.09433909225789829,0.08338941097018761,0.10300900455884454,0.09567177015342723,0.10793227885880703,0.06249979981879912,0.047318212741292456,0.05833472762862141,0.09901718115635523,0.09287522215409875,0.09895914226722208,0.1034150343277197,0.07422800965943173,0.07984856042394241,0.0,0.06687738015960072,0.08420301858172008,0.09441658529264577,0.0777510797336788,0.08825086999166079,0.06858725090303933,0.09880767039362871,0.08383199938653497,0.05162061440025051,0.09206548848126328,0.07856870421362615,0.0877781172288759,0.09942037300731403,0.08533720643083208,0.07868224943331008,0.09985425234177023,0.07213002122677255,0.09593791790494809,0.07883158853690718,0.06818639829764224,0.07622488119599302,0.08878028191459213,0.07535122320064834,0.08398971828843439,0.09221904747145122,0.08702169031931777,0.08925742522596908,0.08416582311420913,0.0864952949923612,0.08744959209921056,0.09488652928501044,0.08618000804132417,0.08733160275649672,0.1003017274747816,0.08257797797097055,0.07791184251946096,0.08745386033307803,0.10752644186849739,0.08809174234213209,0.082120397069559,0.0882148611589177,0.08477710691578333,0.08793645117519797,0.09623950247500294,0.0899884002175873,0.0968078624169442,0.09290371851765378,0.08689906700168144,0.04623392448844541,0.07365954528442925,0.09769178488742367,0.0958759981019699,0.10248546260102635,0.04483932272792036,0.08837923747245532,0.09124638714107411,0.09083130376687823,0.10424170502624608,0.10930073344026289,0.06966263117454513,0.10507173092232926,0.08389495813485405,0.07349307719065573,0.08881497302044687,0.05800305535552425,0.09531352408959586,0.06798615083545145,0.06015294763820908,0.09349464385418642,0.08634569276411808,0.08729455234735158,0.04883043589316818,0.06722364658521757,0.09788908612867318,0.06973969469620031,0.08428623425333885,0.09799952763622424,0.09028033594100579,0.0712531066121854,0.06211666725289324,0.07734206873444988,0.07755830495817498
SEC61A1_pDS032,0.053375589724230184,0.05095194529387299,0.07290041920273309,0.05615676858679792,0.06401986450413812,0.07511940176248973,0.052519684605366955,0.06606269301337148,0.06580214045035152,0.08244673331264092,0.07350019982900892,0.04671673057924014,0.05333333218835042,0.06608185385849961,0.06687738015960072,0.0,0.06107709988422397,0.056714154328269255,0.05327012910528227,0.05470332610035414,0.05952286999006141,0.07848752208103883,0.056846529042208854,0.06253133120090643,0.06498475460789717,0.0758656228408481,0.05944014080060771,0.06911693590573985,0.06079820002700212,0.04953320706680315,0.04983677191131942,0.06187145549353091,0.06340449624277396,0.05825151018075349,0.06780787650444027,0.06929697358184596,0.07293862002235824,0.06466935898197705,0.05170307064307707,0.07005528540548765,0.058206082517226254,0.06824340767049186,0.06040598445108031,0.05534554462153152,0.05844436440849572,0.05567608899052996,0.04645765932958714,0.07374306413418646,0.0666828291571192,0.05521573381846462,0.06091528144612453,0.06066196238520387,0.06048343159592786,0.05418300209652284,0.05778910892492287,0.06154981401537754,0.0506657186533635,0.05820202723487601,0.05451981116090954,0.07091224880949007,0.07092942751712876,0.04971046418658989,0.06889840489775012,0.049365527171675715,0.0660080394396195,0.06109741879660948,0.047026760233773,0.04595329562538759,0.04475627181594828,0.05496237909515773,0.0564338101887322,0.058601059977814084,0.055840439427538954,0.06047078258733443,0.06620696156944501,0.06033307672837404,0.052929414091803184,0.07164069905638414,0.06076382864360833,0.05966942995236729,0.05811711011821957,0.06851317515276864,0.07146823481644665,0.0671329017765424,0.05582396523094685,0.04853945906322016,0.059349927168983393,0.06900355295873306,0.04789013034988199,0.056784789762340714,0.08045191704801964,0.0495782688755287,0.06329157641588819,0.057159453850846476,0.06042484879093154,0.07654263336646118,0.05572799591726419
AMIGO3_pDS434,0.07950646964635932,0.07798794782239131,0.08236450915820537,0.08900063917959433,0.0845171397356175,0.0560273510391105,0.049005681177827276,0.06246049965811921,0.08431673370975856,0.07507895786166256,0.07943985433572294,0.06978607373251108,0.07140212065114741,0.07425099244825785,0.08420301858172008,0.06107709988422397,0.0,0.08754743488281284,0.08423089413916209,0.09366420075264661,0.06583870750974226,0.08637258063401823,0.08654506687399376,0.05181864742575852,0.07530370106438627,0.09154385200932381,0.07524934360600496,0.08949278236977816,0.07099247488046666,0.07058101339293299,0.08942549083334707,0.0678832976751616,0.08160026484695171,0.0818308232657514,0.07611977560920681,0.06126335819887099,0.06803834530564322,0.07588661586755069,0.08068512600447383,0.08527664510244698,0.07983981282838931,0.06823684629808668,0.07952654432805026,0.07902679615411731,0.08204639711211474,0.07949971501123025,0.0826276341967493,0.07245882904641866,0.08745333088710652,0.08397943648658017,0.09806253300227777,0.07730379372098313,0.08057732433426426,0.08072665235509428,0.0829338935012647,0.08272347751081081,0.06270764952865025,0.07259953577405777,0.08019265563593274,0.07127215626345276,0.06580637303490777,0.0689425519271887,0.0865816851340746,0.04073741064794355,0.05506236103543106,0.07080451416264869,0.08012884681375376,0.0763823892126073,0.044299813958895026,0.08137847753598001,0.07698476789131779,0.08046659876653038,0.08283167367525711,0.0787167818143173,0.05685215327146241,0.07384140239930206,0.07490897676959317,0.06875595350499585,0.07630981870400087,0.052196479430426046,0.08138203269846286,0.06637280701287486,0.06143515751026549,0.08998785075903096,0.08147755725682428,0.07645830092138317,0.050543306140442015,0.052251821963414595,0.06914937413033802,0.06236202333532488,0.06242114342220967,0.08713402311305002,0.08136176361803626,0.06661824914717115,0.04942328176116096,0.06826122035881843,0.07479386505148293
SRPRB_pDS404,0.08709868349683932,0.09062067745232952,0.08789742172081443,0.08631017431082147,0.09647691742754398,0.05456656393598246,0.04074576030970954,0.057381495903718514,0.09575687595286353,0.07356210483388233,0.073746840419004,0.0852762386449635,0.06360315921723014,0.07708645684567478,0.09441658529264577,0.056714154328269255,0.08754743488281284,0.0,0.0754836782059842,0.07189238459097994,0.06189912013414257,0.0725066189611032,0.08038122480524751,0.0498743850829014,0.07823242798096709,0.07687309507153134,0.08924017614417595,0.08275846823679454,0.07312498791599839,0.08025706904990573,0.08303682191415433,0.06129970840127178,0.08707108047094832,0.09184336598732548,0.06751497682884625,0.06050109400747272,0.07123944356652949,0.0804907897443297,0.08632647455649946,0.07344518754484144,0.07385070320828155,0.07017837252693994,0.08956805589967687,0.08711984329685916,0.09267117658982525,0.08883858841543266,0.08152029508945637,0.06834877780400364,0.07808811551950604,0.09716959110983371,0.07068251747969233,0.08546764555267375,0.09615296358149938,0.08557143922306926,0.07353973390144007,0.0796602179729304,0.08009780553245575,0.0858998464319104,0.08595668423993091,0.06847603088661597,0.07755273989102744,0.08660782556207422,0.09817422700073884,0.03709067365460884,0.05328198358088686,0.0748247052920674,0.0823993837496872,0.090930464619282,0.03888276890540472,0.08064535284892316,0.08403626797495617,0.057252635242077264,0.0883212106642569,0.07816255690823325,0.0468004386646834,0.08513601675953004,0.0927865812775665,0.05800030781129501,0.06649301660042109,0.05022826821441847,0.09832269235270061,0.05800501573417746,0.052850465959137984,0.08565518674625636,0.0840519909859149,0.08825508344807878,0.041862266868552565,0.048240737128950495,0.08072408682225084,0.055909767517375905,0.07198519374364765,0.078829495019893,0.0717727031640821,0.06104157502152747,0.04610538520196491,0.06443644901531285,0.07682939201194812
SRP68_pDS403,0.08603404125125394,0.08424209802372497,0.09393995157434404,0.07757798538379763,0.09062028964537103,0.05779900966697688,0.03773936687759029,0.07003804449755648,0.09595664631206444,0.07730968911910566,0.0723280099923932,0.06528093733476066,0.07216457293099371,0.08760686210227661,0.0777510797336788,0.05327012910528227,0.08423089413916209,0.0754836782059842,0.0,0.07867594444525072,0.06703288571884185,0.07722328007513875,0.07947772254194747,0.04962205166190701,0.07360432886487121,0.08304317763627436,0.06675718264785467,0.09143025252785085,0.07720426474959563,0.06923447500446359,0.07460834275205669,0.08030182552050888,0.0841826157388338,0.07106393081948387,0.07504885636522846,0.06818774810821077,0.08072846365280086,0.08502448718124167,0.07087484540527324,0.08610757047965276,0.0653273635360743,0.0669718006298368,0.06522936441770646,0.07413650037853452,0.08910770902153714,0.07567272148168368,0.0715444055087896,0.07131069182534902,0.08979040386715456,0.08752108090660207,0.09308806725458824,0.07914897593782366,0.07611988520349988,0.07176085673956499,0.07649568013488378,0.0761593911594303,0.0575279344138153,0.07460600688742809,0.08827293959384677,0.0732286120374467,0.08232815411675351,0.07438451378025031,0.10830009271029528,0.040607430387251287,0.07458537375379584,0.08726703693352826,0.08578648415819361,0.06347148987344423,0.038696260664506314,0.06706591459113025,0.07747723914711624,0.0732381551442742,0.0807121257895862,0.07377144261831188,0.05747879889964906,0.07150019706836512,0.06254780944137485,0.06809561145161239,0.08623721177933036,0.060026430159741524,0.0709635608338677,0.06819915521125948,0.05894558558638749,0.07342324520742573,0.06983475959056933,0.06945782448531272,0.04454918322324352,0.05845497634636027,0.08249438166159126,0.05905305299903607,0.07005135391897623,0.08704160583646425,0.07288076847867579,0.07507345307029423,0.055570351104296395,0.07328524439318243,0.07304485057667381
UFM1_pDS040,0.08366813725559659,0.0931242990237086,0.09466652125559133,0.08944484896173535,0.08686617154457979,0.051720063973980004,0.03791864099574235,0.06015690107649958,0.09303499601590273,0.06429911600819868,0.07839211709242924,0.09720687869704521,0.07985339537726292,0.06559727937415197,0.08825086999166079,0.05470332610035414,0.09366420075264661,0.07189238459097994,0.07867594444525072,0.0,0.07139487036659,0.0769065114581408,0.08144157116306391,0.04716731938251539,0.08139951655344996,0.06394229988909336,0.09395734271364481,0.08190367584351899,0.08443522077372431,0.07025685413873611,0.09671741762249159,0.060111562727984846,0.07690746900072006,0.07781071854811154,0.06796547469023886,0.06125920161205629,0.06230797769406208,0.08323335681505775,0.09446490843424905,0.07551701320247395,0.06878372374595927,0.06508309208517019,0.08895881826156293,0.09045393257610199,0.0775779027140151,0.08845072754931951,0.09174567202328096,0.060328928827487305,0.09255014411646022,0.0882852829519253,0.07283832012369852,0.07248890894601139,0.09500792875184827,0.09273401240252237,0.08269950915190458,0.0922330862657094,0.06778957228337198,0.0797967329314778,0.08467682619375233,0.061557618661747304,0.06971557830068305,0.0894853130127078,0.0895368329461478,0.039265159142686246,0.05702900159725219,0.07204965255026914,0.09105448118003306,0.08941302706148228,0.038125025162146685,0.09445460154268354,0.08198238934686373,0.07090430354910887,0.10084122526409617,0.08363695779767892,0.04844291059522447,0.08811256033685183,0.07442627429811144,0.05914394312850228,0.06443486939263915,0.045559361488180225,0.07922761409159891,0.053648333768691284,0.04928334046919736,0.07788637865553485,0.07422187661243983,0.09385170971040964,0.04433841319041592,0.04616829104206262,0.07795762572292343,0.05178876543518787,0.06493033442588615,0.07376375510376382,0.06989812652328811,0.05750314558102045,0.0472299087899241,0.06156606245392175,0.07024649335557362
TELO2_pDS496,0.07721904480728065,0.07019010023093315,0.07069153789517672,0.0609226304425933,0.058828363009475894,0.05541030652013267,0.04644346657032723,0.04870871373245213,0.06871133812112847,0.07231610987843384,0.05668053875023206,0.08140464957475613,0.05706878435631053,0.060386824423678355,0.06858725090303933,0.05952286999006141,0.06583870750974226,0.06189912013414257,0.06703288571884185,0.07139487036659,0.0,0.06401066332875985,0.07397846715585628,0.050287409750176704,0.06126525678724176,0.06528840822682166,0.06874182017505687,0.07093957093633706,0.0678151504624924,0.06642523441532502,0.07662913043440095,0.06423280064130464,0.06643537729364185,0.07043413213552574,0.05578627402639086,0.06495972510610816,0.06004082324590279,0.08709387458954117,0.07367364572615251,0.06174866664934047,0.07334087569875485,0.06811608465463839,0.07221055789400532,0.07758772644442306,0.06814735270629568,0.07901778936233916,0.07994143609557398,0.07645488816183273,0.07279788983493875,0.0742116140765803,0.07972236015074924,0.06207249016769897,0.07558599405459852,0.07399835458805891,0.07006372566968289,0.06955337976009669,0.07154505199958913,0.06153311761180685,0.07962126025039049,0.07081119829616843,0.07732911159688889,0.08093713630234015,0.0688131754615233,0.04423703999388624,0.06261199282329293,0.06907403999370859,0.06824595730824765,0.0693114836004175,0.04165389395468567,0.07743802407174516,0.07291597175568794,0.05768799363523668,0.06869913791515043,0.06598824775094757,0.056728541425583985,0.0743972248520421,0.061017964469904845,0.06499717751544948,0.07142393016193317,0.05454893365471747,0.07246957860004206,0.056847340579255674,0.04841536989713193,0.08252722005421945,0.050734849161539315,0.07302094748914488,0.04488684625375966,0.05039110772825837,0.07451607254294787,0.061832910884540994,0.06334372454385104,0.07896776343193887,0.08672974256148047,0.05528218044132016,0.048697477787113086,0.06476322875447088,0.07104222096509755
FECH_pDS494,0.06855143245517789,0.07542543518613594,0.09230340318633046,0.07569753333793196,0.08813597685555323,0.05937390748002981,0.04301390871105305,0.06891734390997652,0.08387730356247262,0.08313087235239494,0.0711142756269907,0.06748637026538101,0.07803545284815627,0.08126050868518286,0.09880767039362871,0.07848752208103883,0.08637258063401823,0.0725066189611032,0.07722328007513875,0.0769065114581408,0.06401066332875985,0.0,0.08561646799185986,0.04656444461686969,0.08846098087130043,0.08658949936403791,0.08776309863351274,0.09948135385476732,0.0720912239572483,0.079871565085571,0.07911674878390901,0.07583524965232652,0.0913964047446568,0.0708906002602716,0.0749268177261905,0.05836401103682243,0.08442655487140693,0.07818821261112871,0.07827347719209912,0.07598683731928124,0.0894001178339075,0.06620805620154568,0.07783763971406965,0.08354992268522617,0.09016441888073468,0.09273689684018094,0.08735449472061864,0.06737340853640472,0.09541289889628646,0.08063141551208244,0.08254428903101937,0.07136154224518253,0.09246815370675597,0.06727339107900397,0.07683035361996934,0.07903600797945572,0.0677547377073616,0.07772727644995178,0.08485189922287531,0.06726869178607464,0.08578479205945204,0.06676789727287386,0.09428725083418875,0.03750638609890876,0.058768027965466554,0.08051390363444301,0.08693868634120472,0.08956638298480366,0.03362979678876372,0.09312299373667161,0.07190400183164534,0.07404905546342329,0.07132369424463568,0.09092142610891314,0.05748100732653184,0.09988630106358043,0.07435585152126244,0.06422328531544685,0.08768737976832737,0.05887180179799655,0.07969208023463774,0.05918913291878793,0.0578552052942136,0.08493148942917222,0.07510434056267194,0.06744785873150683,0.04655301692564498,0.058800131815122864,0.07812231535596928,0.06237679677724004,0.06609080032528722,0.07416679527670055,0.08158420624958664,0.07657110216205162,0.05181865944607434,0.06593113674793623,0.07578528513749191
MRPL39_pDS498,0.07539297538556917,0.07918904817727734,0.10099561774552619,0.0915296206646333,0.0992680639318992,0.058461497304663095,0.04426728017564292,0.06152351355068104,0.09269819112543451,0.07887194160194456,0.08707708007117691,0.0818298807490627,0.0721494093417174,0.09861764575079877,0.08383199938653497,0.056846529042208854,0.08654506687399376,0.08038122480524751,0.07947772254194747,0.08144157116306391,0.07397846715585628,0.08561646799185986,0.0,0.047441493940885385,0.10197937436353345,0.08674383950058841,0.09680236639780015,0.10014416213485826,0.08446998208078144,0.08784573008246485,0.0824455910820278,0.08747447786821676,0.08591170490818328,0.08110422495622173,0.073988938193601,0.05900554642886798,0.07449572280737772,0.10048545275571721,0.09334778517300824,0.06841774282824367,0.08458006064636231,0.0790464789368138,0.09279007659500002,0.08738293058263133,0.08226365675673931,0.11234053306998007,0.08276231949581878,0.05885442020667119,0.11006350931364432,0.08288371001132082,0.07783364180264843,0.08670787536268441,0.09218523344345338,0.07709939371260013,0.08724953881153333,0.080574949556556,0.07364700669964686,0.09599236440154665,0.0751441820749543,0.07185545293271382,0.09155047411093659,0.07302838596103081,0.09406270506783831,0.045251928420343944,0.06328869349732856,0.07431930444252624,0.08444959312724268,0.10164462652663434,0.03600410909565245,0.09249322518315276,0.08788152143836676,0.08198584571750231,0.0929339921544586,0.0869730649867047,0.057378357304781885,0.0964866084172024,0.08335334510124028,0.07108074721786047,0.09038881465903598,0.05456492447955601,0.0968528689331652,0.05198517811913746,0.04510398211400727,0.0857311646431385,0.06787256416634392,0.0731048621790089,0.042595231929499766,0.05583596038651403,0.09712558757003889,0.04921944515645183,0.05696301043558675,0.09360693013808741,0.11034468816358815,0.06946195607678415,0.05867709513685962,0.06288768231240914,0.07476896666719951
