perturbation,IFNGR2g3,IFNGR2g4,IFNGR1g4,IFNGR2g1,STAT1g3,STAT1g2,STAT1g1,JAK2g2,JAK2g1,JAK2g4,JAK2g3,IFNGR1g2,IFNGR2g2,IFNGR1g3,IFNGR1g1,CD86g4,STAT5Ag2,POU2F2g3,UBE2L6g1,STAT2g2,TNFRSF14g2,CAV1g3,STAT3g2,UBE2L6g4,STAT3g1,ATF2g1,IRF1g2,CUL3g1,CAV1g4,STAT2g4,UBE2L6g2,CMTM6g3,STAT2g3,CD86g1,PDCD1LG2g1,CMTM6g2,PDCD1LG2g4,MARCH8g1,CAV1g1,POU2F2g1,control,BRD4g4,BRD4g1,IRF7g1,POU2F2g2,STAT5Ag4,IRF7g2,CUL3g2,ETV7g3,ATF2g2,ATF2g3,NFKBIAg2,STAT5Ag1,STAT3g4,PDCD1LG2g2,MARCH8g4,TNFRSF14g1,STAT5Ag3,ETV7g4,BRD4g3,PDCD1LG2g3,ETV7g1,ETV7g2,STAT3g3,IRF7g4,MARCH8g3,CD86g3,ATF2g4,TNFRSF14g3,CAV1g2,CMTM6g1,MARCH8g2,CD86g2,STAT2g1,NFKBIAg1,SMAD4g3,SMAD4g2,SMAD4g1,SMAD4g4,IRF7g3,IRF1g1,NFKBIAg3,IRF1g4,IRF1g3
ETV7g4,-0.1980840969418967,-0.1554858502010345,-0.2708585828348267,-0.39777381753737795,-0.3162939565563065,-0.39355265657245897,-0.343757132222353,-0.3966631644638648,-0.3311909147340456,-0.26454999848281374,-0.3167856673895291,-0.3329833379608212,-0.13836899556579993,-0.44589831655676276,-0.3437968280329982,0.09882543990946786,0.02914801590594041,0.15733821599702927,0.3630773550897734,-0.0027232251065942292,-0.06860668396245478,0.204823382748561,0.05304580430913658,0.10581111772968375,-0.11813237714817251,-0.008445491284757536,0.0608697177694447,-0.017464540963865058,0.2861618952405701,0.13557533687255408,0.1657263727054861,-0.059144013135535765,0.3015381079595716,0.3907467198332895,0.1707549493439558,-0.0884959322233015,0.16530363053031974,0.05412330444027659,0.16031170303149392,0.13583657683316616,0.0801455250773066,0.07773299399862023,0.12361657200908237,0.0821535473754867,0.020627053538922642,0.1120395988211659,0.05084701447249715,0.2899615516157282,0.07026374783748346,0.01509719855547039,0.23269800611197078,0.22548029419973234,0.0631887550251508,0.009926782558884219,0.10510523515214974,0.07336547704125843,0.2773588436641734,0.3357455343253721,1.0,0.39215621036959863,0.016251155543089132,0.09490118812202955,0.015706998821533053,-0.20272599263578736,-0.10927408251651112,0.04279917533047334,0.09164536035980313,0.1701694998525366,0.026261856384615468,0.04272859597655927,-0.028315002232252647,0.14508828735573798,0.16218368075554412,0.15285028443427334,0.17849662842185737,-0.11761262852342852,-0.1422516023047009,-0.17400500659943016,-0.07551013254407575,-0.10217837480746729,-0.08528123533489357,0.09800052227226454,-0.0049637691867064765,0.01663419704236001
BRD4g3,0.043108209625245204,-0.11516637414541586,-0.10128736545175009,-0.2714900712691233,-0.042479848251612086,-0.24180594837973465,-0.22985979527012812,-0.33118983199711866,-0.30103188733260045,-0.2116808038975551,-0.37737850475279305,-0.20851406184039886,-0.26922195969206647,-0.24331954613034,-0.313109860298654,0.21836167707044674,-0.029612605615298094,-0.18834819004233253,0.11896646357469225,-0.040128879770234084,-0.12931027506653817,-0.025726729237834683,0.06989890928699664,0.05184090804802485,-0.06069301574583728,-0.10479453656053773,-0.03882357958061127,-0.030391223955738688,0.21327642450371945,-0.12302916423096688,0.14231430066327627,-0.17463785001715254,0.10187185109592693,0.28941321386153673,0.015147831728472365,-0.08180469455724734,0.08825186225141726,0.06600325000352085,0.15515666951600118,0.005017693703663032,-0.015782205078662886,0.01957652823967886,0.07377042352130667,-0.09862531592903001,-0.08983136254867784,0.014495981565754433,0.1591922955545082,0.02558118622206426,-0.034319960053379006,0.06534404984354285,0.15742308564381838,0.2778261558871733,0.04194129016661309,0.04860743762190056,0.1938936161468717,0.13494738699048622,0.09435483531456158,0.33407033346764214,0.39215621036959863,1.0,0.06466116027052046,0.2111317696254284,-0.051490422345979475,-0.07556487159301524,-0.15967485727180777,-0.019245663639036917,-0.019072154113668298,0.30754818269096645,0.06636049162129422,0.17437713662525112,0.2763878339523346,0.24393846058395882,0.48998655445588174,0.021575097114200536,0.06738313770290402,0.006926932117895271,-0.025993760188288726,-0.04488239171007289,0.059008468087606736,-0.2314903276770767,-0.0498078527900273,0.2337695598011203,0.017972190554096868,0.02835048316043622
PDCD1LG2g3,-0.19556835069083903,-0.2342280853069755,-0.1668109201523701,-0.10268311026501566,-0.22009510621618875,-0.1436003416312904,-0.12294394974505081,-0.03246423045205186,-0.05702245846495213,-0.06714588937948801,-0.1008032854802839,-0.13302951165547508,0.03959146491428921,-0.09149491474271905,-0.19305246339705484,0.12049564376492464,0.01289033854032621,-0.18068050243962577,0.1455493425269014,0.005826263010137576,0.12098659895363427,0.07397164483297361,0.03884612705277523,0.2920347192346941,0.14540013205241234,0.0015048375024959264,0.029979364778642575,0.014869494416122233,-0.11284454710600267,0.03696284034045434,-0.09200197108686178,0.09444297280759861,0.16168843382556244,0.14457863026162665,0.03175623471763398,0.03277662907934955,0.16038654045651618,0.15073480282609078,0.21612477414299627,0.14381379864494254,0.06583403611254139,0.024312337261300145,-0.034413697602543605,0.020057015445108652,0.19149463997259636,-0.19202003833795542,-0.05975174556645076,-0.08106769789767217,-0.02440942187251447,0.017267608838486045,-0.13531738654403208,0.004262096977719223,-0.005784681095637732,-0.12419829036101075,0.06669694805698871,-0.07478451434593669,0.15432580551458286,0.017252592837779853,0.016251155543089132,0.06466116027052046,1.0,0.019821947064219216,0.04700563735240802,0.08460898086508907,0.2352539572459696,-0.03670250639240874,0.1179055345498576,0.1160422044472628,0.12650870371420425,0.1353447751405424,0.14579940526382085,-0.006473167374020579,0.15840122821573202,0.0794941865287127,-0.1315051691294231,-0.046559303961185065,-0.14914631787340987,-0.18289708867309032,-0.09279110812078431,-0.12733330639968665,-0.06016677988770116,-0.001976734650544069,-0.17138330305177335,0.00013326449811694224
ETV7g1,-0.0035745015129527743,-0.09012038498554323,-0.11419092966278009,-0.151374426307744,-0.17195331552581233,-0.2382543651982618,-0.07287325933803969,-0.22443926423427304,-0.11056190817528752,-0.11527459542607554,-0.19365290300368074,-0.12796433694222945,-0.0005571090604787783,-0.12667308045260903,-0.1294936692753231,-0.06059861250003325,0.09190299519292218,0.06717208757424903,0.12205916901882682,0.01823694234932498,-0.0492279371468854,0.08493590681759552,0.09850930875272725,0.1127895035096372,-0.03392923552649005,-0.1006912842202166,0.037509908454187134,-0.16370278078439432,-0.10792154200519834,-0.14914331509104395,-0.06652434263818967,-0.0789331382370203,0.07830436959536252,0.18828055859313259,0.0821374507497456,0.005163257894774515,-0.022054492173535993,-0.018082408486590096,0.35366155699960533,0.0840259507477785,0.05268856293656875,0.006064163754887666,0.013855183523114635,0.030182768347919817,0.0995118502737539,-0.05851249611824392,0.013032847399457106,-0.018601559083948893,-0.04344674004763784,-0.019326416104900473,0.0010870024888940655,0.08692943404503664,0.003766916520462069,0.0905812581117304,0.19858944482718976,-0.025369694513912053,-0.22372952902106388,-0.11272877466425833,0.09490118812202955,0.2111317696254284,0.019821947064219216,1.0,0.14222731689569937,0.08435301376808392,-0.00455023729656269,0.055563713353355706,-0.010503803437823582,0.1470600270268493,0.16768300639404338,0.20807921598623144,0.19077397268435511,0.07500384630018292,0.07806900047930611,-0.10879307880254489,0.11012131392004197,-0.11743486739572763,-0.143248187517781,-0.07588549140404434,-0.09441574006013842,0.09081253948033906,-0.15287538712191823,0.21755395209072675,-0.023960373673503,0.19281729305949943
ETV7g2,-0.03224328083149029,0.0015448651634860154,-0.08679333198174334,-0.05778861717851805,-0.13337136444844847,-0.06902140717245304,-0.08679018550678637,-0.1381944281235671,-0.08963665529319695,-0.17311951612403287,-0.09894108913040003,-0.12881654278955712,-0.06525844272633477,-0.052539735786221106,-0.15721090003527832,-0.05511838304472317,0.04560547065006412,-0.04938893316251316,-0.05068932024290722,-0.17625032698315243,0.053352811961967034,0.013145705460894839,-0.061172992035539615,0.09110156781774675,0.01485690043761207,0.1202612217984439,-0.1361763240726719,0.03361285175194783,-0.02393572606293771,0.1143062381512365,0.026497319343886487,0.04179169359429449,-0.055616606380095746,0.09103351977525427,-0.06952433473655797,0.09398498656235345,0.01086487131080613,0.12312151090702363,-0.04879356408317222,-0.029841376473930634,-0.04140168508046135,0.15543180141306193,-0.05994998861886747,-0.13580304836567714,-0.055974625514024316,-0.16388200197244282,0.031654876016542335,-0.0025481855993372726,-0.08842280638813972,0.04837538700788111,-0.0500768355757921,0.018535004363278266,0.044853322510435036,0.05862864596703333,0.004369042561592219,0.10959938982865619,-0.08652933618647658,-0.1415978316346059,0.015706998821533053,-0.051490422345979475,0.04700563735240802,0.14222731689569937,1.0,0.007763291392560086,0.04189593288111571,0.0861467228149615,-0.012361195232942952,0.072825125544813,-0.021553265792035217,0.005734088863441024,0.1578583936016467,0.1564181368543963,-0.004727880543500893,0.134377042373988,0.3218371388437017,0.017042997306641057,0.06260657405073554,0.10610094498044835,0.12951565650541066,0.12712943065842064,-0.15764355502775385,-0.041135258581144474,-0.0225963898174841,-0.055768309641343466
STAT3g3,-0.03644013606346156,-0.1602926220759637,-0.13552612671610853,-0.09549061931305888,-0.13111349689419638,-0.15563201322961384,-0.06658190830369716,-0.037825286428749855,-0.20946522022004868,-0.06777571324263686,0.03666532822616925,-0.11828829547921042,-0.008666061974099309,-0.09440551281534496,-0.03094088591892952,0.28588346260716196,-0.04011882252999973,0.0025935436075388797,0.1479325753060283,-0.0619713323784624,0.0001378554061158202,0.005310794977760505,0.051406418526896515,0.05350913731642038,0.12503560054449234,-0.074752766954905,0.07526477960393252,-0.018272230091278065,-0.1338240399682321,-0.2192152931940482,0.02112324808245817,0.1299573015150904,-0.047347797883235496,0.09033625278141783,0.046042687832694475,-0.005208380717004611,-0.049366285222188555,0.06443622059955235,0.08491435975127067,-0.02975735995217714,-0.028402350173940095,0.07633877379043139,-0.07685652593585617,0.15403674281452392,0.22733751618778553,-0.09609957379326795,-0.0707971360879248,-0.17256522736882,-0.13765764242502626,0.03146794866929236,-0.014591406274821866,-0.20713991302198295,0.0064220780419451205,0.04603125079363701,-0.013634233897316574,-0.08915406830612432,0.1224169272851365,0.13910093412697658,-0.20272599263578736,-0.07556487159301524,0.08460898086508907,0.08435301376808392,0.007763291392560086,1.0,0.5130773630386677,0.07111592608083561,0.039334796181737644,-0.035755424715954796,0.04073653178728726,0.05984364417875146,0.043815998150787745,-0.014775353550155643,0.04749443913144747,0.07350520782604321,0.0714628062699546,-0.10458369061070832,0.0773210042254404,-0.0594417921870339,0.139796345553755,0.09584636888631606,-0.1278130228613244,0.05649626010781389,-0.08142117578549411,0.009999179116648287
IRF7g4,0.0017858500431254677,-0.20405433970159245,-0.04123964590053811,0.06829969652192835,-0.12742591630457129,-0.007586138525409721,-0.04619589509872394,0.07417020177969741,-0.08503247810545879,-0.014125826112143192,0.08408472678935841,0.06586598868858899,0.056890863095094384,-0.08890581577501822,-0.06053589156493324,0.0915192595108066,0.26425943866753654,-0.06182481141864182,0.21260549332762022,0.19522791802554454,0.21755424045085411,-0.006872467538458694,0.1377957011585524,0.09581510522240541,0.037605506665529094,-0.0729003959500965,-0.13188385044959627,-0.027741372544130914,-0.17748148181208157,0.08128404666031992,-0.026728044818021664,0.03678707582046244,0.12927244410757763,0.01575218662416114,-0.047967088464050955,0.06822892407851475,-0.21956109541481705,-0.032244248261937815,-0.0984045459978529,-0.06523608480121036,-0.17698021883250917,-0.18741227914346,-0.28389701069839707,0.037180661803142515,0.18188343453382427,-0.131914826022081,-0.182147054348663,-0.36002808556199933,-0.199513841853829,-0.13060850230082746,0.14965293433035565,-0.24449186223046904,-0.2921285171592329,-0.02427818774819578,-0.014347876583515317,-0.04477024839902652,0.04165451520790534,0.11972491462353192,-0.10927408251651112,-0.15967485727180777,0.2352539572459696,-0.00455023729656269,0.04189593288111571,0.5130773630386677,1.0,0.10823217243393815,0.2841950879556075,0.04642360613764249,0.15039662344206522,0.12443338724010224,0.12666641859723485,-0.01971226754596061,0.03824907948993029,0.38247543120375344,0.048043796648453416,-0.09869535749599392,0.002950989674411368,0.008856737942200339,0.08117953162516699,-0.1003666170900565,-0.06608286461125903,0.02259173030353763,0.027833744871712057,0.11480789507669907
MARCH8g3,0.12586406797908967,-0.022211542144792016,-0.01930962279556928,-0.07981553015276555,0.006256110499689566,0.008300367240886165,0.028462660459590058,-0.014460459491995063,-0.03175120724140571,-0.026237870553616087,-0.01429945757869465,-0.12369472188732789,-0.008509649700024604,-0.10560391239190275,-0.07745293457562412,-0.1349471193145728,-0.052966587214517385,-0.03145602497221613,-0.15204959755935352,-0.029960830110039607,0.008784079160995677,-0.058784330335785534,0.31456142597018416,0.055099824898939234,0.086246337802777,0.10201104941797132,-0.12592387749124181,-0.06839588394842352,-0.050061177914973,-0.21874660132070703,0.07878719823575264,0.07924741570632507,0.1852602385509189,-0.002387815464027352,-0.14791745656140043,-0.011710989719548318,-0.012697063188743125,-0.025885648615174877,0.04156064608072367,-0.032673819802261854,-0.12369822313939248,-0.08902887564913674,-0.07735105460255397,-0.07284849828623603,-0.17460726665971218,-0.06757458471909683,-0.002188183889534269,-0.06296321744648962,-0.012848710129273511,-0.011257475916169614,-0.1853180132200586,-0.060056525451383264,-0.06017120397434155,-0.20212798406552301,0.09695732932973562,-0.015339876449084855,0.17802909928059574,0.04833434237159751,0.04279917533047334,-0.019245663639036917,-0.03670250639240874,0.055563713353355706,0.0861467228149615,0.07111592608083561,0.10823217243393815,1.0,0.21562518418683077,0.09122227181616979,-0.035636288954523906,0.07928493609955227,0.13065324722616148,-0.02547831309452889,0.08828933350177888,0.1189593859667249,0.18762038499475506,-0.13019678337539187,0.053377224421157485,-0.03117425600706691,0.007945383374211253,0.05802821756809698,-0.09186496368635441,0.009631388938791419,-0.024149720758429128,0.11260485040471908
CD86g3,0.11524269020035852,0.08346105557000755,0.0032714686272360756,-0.045297835899434,0.004081723034422985,0.04876802965885163,-0.014630361341852244,0.05139503606083652,0.03842127820916865,-0.052873953249143096,0.028374750260263575,0.03864111367236583,0.061460171384947956,0.17704385740235304,-0.004007294472681829,-0.09620029948775904,0.15073283236168172,0.010824388080276314,0.1561127139340548,0.07097982327780122,0.035094546347958014,0.002214859611835189,-0.05200212857296415,-0.012687678135473201,0.08292998520694216,-0.07761456037372522,-0.028090291468514657,0.001931901299032836,0.06095498893646077,-0.25032452152087736,-0.08838486439834473,-0.04223907827340378,0.0021231581430767943,-0.06555322762500013,0.01030511573462084,-0.02433998454988297,-0.10782778914331294,-0.01526819556376754,-0.1920801644110493,-0.1737535754264679,-0.09794737866846369,-0.300287383040419,-0.21680267588988733,-0.06791260443323331,-0.061218388497690714,-0.14203160300181814,-0.13302750743655706,-0.1649412208277011,-0.16281512418010674,0.11482031640875431,-0.04438481669405378,-0.07868823506044027,-0.08973263342540942,0.023055305070917697,-0.04488364402875568,-0.06504539483599805,-0.07846147340081254,-0.0038043137347803023,0.09164536035980313,-0.019072154113668298,0.1179055345498576,-0.010503803437823582,-0.012361195232942952,0.039334796181737644,0.2841950879556075,0.21562518418683077,1.0,0.08338384617726613,-0.00280471560187422,0.1750501456772337,-0.01230281976992492,0.17205048270285458,0.12471990386417527,0.04284693166753115,0.10880587608792654,-0.06126356354675513,0.07323966172403308,0.010884639114914907,0.0702882655102097,0.06429559292630273,-0.07179823530044234,-0.010655665514284427,-0.08200224900873725,0.05192229643860864
ATF2g4,0.0985535397708436,-0.04233489356493734,0.0018913689620959158,0.08057031514674697,0.02472086164748429,-0.061820278094196074,0.022000763829673923,-0.06087225597733782,-0.04372896200751436,-0.11632360465889247,-0.06441340521256537,-0.1700927615392293,0.10497690179008197,-0.22983795429879678,-0.2620917285578666,-0.1644646322548493,-0.17274744195677522,-0.12297278468524186,0.0334590125891186,-0.01892589020630731,-0.1718367316113614,-0.10754245142766825,0.04563326267642679,0.05971635793263244,-0.13911291441740778,-0.028508062263548038,0.022908746836664166,-0.05172154774640582,-0.07698176821852494,-0.1641158884745496,-0.02468461486728426,-0.28348481773529177,-0.12125645389472105,0.17162086563703383,-0.07671489612986095,-0.09280100257914656,0.10190173442148906,0.0268954890869004,0.06454649427159646,-0.09699288318487141,-0.04435260252884895,0.04818832908970284,-0.028378963376489475,-0.070729617844677,-0.09428965733037453,-0.08380681375623149,0.030522014771279183,-0.066581313492784,-0.20359532780571493,-0.21439678347638433,0.16827597344558945,-0.00568738698079656,-0.05055960454840096,0.091495550834974,0.1859906751554286,0.04087989866541286,-0.09518070755837618,0.19404970023360485,0.1701694998525366,0.30754818269096645,0.1160422044472628,0.1470600270268493,0.072825125544813,-0.035755424715954796,0.04642360613764249,0.09122227181616979,0.08338384617726613,1.0,0.22413456524602562,0.14476328468259306,0.1677120192950229,0.03492238177833931,0.30384201795858173,0.28166009088421506,0.2935965759767407,0.08612633677031858,0.08778507769817322,0.0052489179314907045,-0.0808798802745526,0.1470282600844617,0.060692311510988445,-0.1435994371263509,-0.15098662104008434,-0.06474354246806711
TNFRSF14g3,0.13351261860872068,0.015860589751451923,-0.01459168848106604,-0.06131808790289627,-0.03598148299028944,-0.023571170769527864,-0.128453041120906,0.03049907049822182,0.02077986303023618,-0.06155315799982878,-0.06475645115592864,-0.06042934019720863,0.1011131948215969,-0.17311177075294598,-0.07118516836205219,-0.04757840618776165,0.20623689434916245,-0.0740664390983484,0.033830546065341034,0.05156460801899534,0.01664203162098146,-0.023168624254321445,0.06390894121746321,-0.12248177476559777,-0.2657353076604458,-0.1301525591885213,-0.1080894654543603,0.00028103687562847915,-0.06969488085827759,-0.12823501131739126,-0.028655248866339657,-0.15249237508482139,-0.030913423108159473,-0.010612370879918254,0.009939203863139501,0.14929631910029414,0.054890371562680146,-0.04034399283728282,0.06641533535680817,0.02414199617558885,0.052127796209401,-0.14476060406862526,-0.08361939684277936,-0.030679921478867177,0.13457368115357118,-0.14288105820670788,-0.09614652535384656,-0.06692382928151024,-0.2083248991395852,0.06938898999310712,-0.13481041603831564,-0.017383532271905693,-0.07754551716699641,-0.1355409892071526,0.03300280242827224,-0.05954724139546836,0.12606521451750885,0.22836465307895265,0.026261856384615468,0.06636049162129422,0.12650870371420425,0.16768300639404338,-0.021553265792035217,0.04073653178728726,0.15039662344206522,-0.035636288954523906,-0.00280471560187422,0.22413456524602562,1.0,0.24325677185150116,0.1876264379698861,0.20809508432681872,0.1321541631079067,0.1717968637238204,0.10788821526469376,-0.10309256314370292,0.0022576071585969338,-0.17505536955612783,-0.03576810859595118,0.09723335671626408,-0.04118779223042003,0.041160476486674036,0.040421015690887054,-0.04578929586269237
CAV1g2,0.14231462999541122,0.0824972765850093,-0.2319863578559042,-0.004625970960716711,-0.07130691729127478,-0.03513634300035493,-0.052070874991285356,-0.08645381135821309,-0.08500053250880328,-0.13305296077374693,-0.008238114503229234,-0.17951709411499606,-0.19476110914867342,-0.08047542411571336,-0.18622871506283878,-0.06890302977407492,-0.08601154180824977,-0.08096693714396903,0.018573071126517893,0.002650956610483683,0.07057180234918774,-0.05095577452315363,0.13308585833225262,0.0492808297087554,0.04882784548777243,-0.0711940645398137,0.021557039329044844,-0.08551838310155817,-0.07687035285305385,0.027758278735794385,0.05298555472289139,0.04146044025227236,0.10273436289088309,-0.22309675247994992,0.09230397734063475,0.07345899809295513,0.007378340314084301,-0.10793696375892937,-0.17475830013570337,-0.0017418173577761474,-0.15826286333324782,-0.018150176157500923,-0.16290911769330169,-0.16697957310306324,0.054615109620868754,-0.27886806892172483,-0.13751872205439955,-0.17987684395805367,-0.04455488156922478,-0.07591738803862032,-0.11976208360164664,-0.1291913145230212,0.08511408445629577,0.1668207960706237,0.31334841171311945,-0.07411003045661586,-0.07983845053063329,0.18627203998104672,0.04272859597655927,0.17437713662525112,0.1353447751405424,0.20807921598623144,0.005734088863441024,0.05984364417875146,0.12443338724010224,0.07928493609955227,0.1750501456772337,0.14476328468259306,0.24325677185150116,1.0,0.22220704227237748,0.2833422805879446,0.13323883575803258,0.279984443752514,0.010508602401923266,-0.0346117285532506,0.0027371451586392513,-0.004307569353507142,0.06316951668011923,0.11553892441054123,-0.00336615464351143,0.11500283818299574,-0.1548246460708653,0.15025985680810258
CMTM6g1,0.268844603673619,0.06284368932057251,0.22705008728952772,-0.016309050946235908,-0.049135689522910427,-0.02097629433278648,-0.011197243394349377,-0.004749642426343991,0.045587789189971445,0.053051111724179895,-0.01683045407847124,-0.1303413659468993,-0.10552677152770258,-0.05060038728829172,-0.2139686616405243,0.04736277028897402,0.06275019892142078,-0.02464338242601488,0.2144067218573665,-0.04481747529931014,-0.05804988259551732,0.2112919326047102,0.09949325741939855,0.20119363765028395,0.018646598575079422,-0.17486620756433557,-0.04254661352344677,-0.03965153516726272,-0.04782337397435847,-0.2194825268416123,-0.04495956973157308,-0.16050646664487092,-0.022391330065477756,-0.11721227254536339,-0.04829236633571514,-0.13687858393715435,-0.08761588744639948,-0.10444140274898137,-0.2084591859273105,-0.1417692599981674,-0.1820209866477984,-0.2347405418904992,-0.23848675701174957,-0.09612600234065852,0.015159461283658759,-0.16696260489110884,-0.062326547484467164,-0.17799639144044663,-0.12267391786282299,0.025159292944286562,0.021051284390883943,-0.21795035344169209,0.039794775934750934,-0.1328636075171432,0.060477574474265064,0.05291818418785683,0.18523629445361703,0.19176835423088187,-0.028315002232252647,0.2763878339523346,0.14579940526382085,0.19077397268435511,0.1578583936016467,0.043815998150787745,0.12666641859723485,0.13065324722616148,-0.01230281976992492,0.1677120192950229,0.1876264379698861,0.22220704227237748,1.0,0.14211578187241,0.2526764786033816,0.02597626092646399,0.14014297951885418,-0.14874864773744026,-0.0020318018000130347,0.06757616357751159,-0.02541495357980607,-0.08118013683346281,0.049702772562211124,0.10421855023261542,-0.007838929526456343,0.08075506397518377
MARCH8g2,0.050426471035636154,0.07906349327996375,0.026416521456411032,-0.01254611992796086,0.1053995990118067,-0.036507530006500054,-0.024389314274796806,-0.0013534598779169737,-0.03871438066983711,-0.018883154509031545,0.01714856822804594,-0.2648432413321944,0.042457705894510166,-0.09363154934696713,-0.17142734700000242,0.10557756438346098,0.17807384406983937,0.12110507513047117,-0.04838445084046342,-0.11856331365038482,0.016645864606829396,-0.07353005310463827,-0.07148718292412393,0.030954722128513874,0.05178381796579906,0.141039089603316,-0.05138472194414517,0.027863158187816334,-0.08734008980091444,-0.11965854158215004,-0.127286365658771,-0.17235037809626397,-0.19261402227531518,-0.284024282108549,-0.013182518618335122,-0.08656276634362647,-0.03252005105304717,-0.22565797995523104,-0.1695254071423767,-0.12466504202765813,-0.29658665473155743,-0.24699750807026497,-0.13954474451785642,-0.077391333295632,-0.09225089097545462,-0.20742999716233904,-0.06252319119412733,-0.15288710580673803,-0.03638877491935236,0.11240814243206775,-0.09879299122411363,-0.0516630512308115,-0.09356497196786631,0.15303568308216414,0.14131241888082435,0.07525871551728817,-0.01797143736967455,0.18692317337108916,0.14508828735573798,0.24393846058395882,-0.006473167374020579,0.07500384630018292,0.1564181368543963,-0.014775353550155643,-0.01971226754596061,-0.02547831309452889,0.17205048270285458,0.03492238177833931,0.20809508432681872,0.2833422805879446,0.14211578187241,1.0,0.3717216592134086,0.11989578539114513,0.03205543328498989,-0.0030164940821094726,0.14106349955020983,0.045971747932097955,0.032490023814861865,0.04846474316915832,0.06427927715102508,0.20663498208833783,0.1729910479716391,0.07414869783832535
CD86g2,0.1537829891639938,0.05430540568798728,0.01153346073085067,-0.15085514616112608,-0.07057185599048503,-0.15385027033041612,-0.0912752268693689,0.004445168621269673,0.005166140335697268,-0.10278038877306205,-0.11111800228043792,-0.25624092849380564,-0.2382385556452274,-0.13409893965666744,-0.16313709024846998,-0.05085546308947138,-0.061603661433616515,0.005906834728059633,0.022743586932440257,0.08805093212428204,-0.08006837938791223,-0.0436017411604276,0.07309696860696578,0.27290094396606784,-0.11784733035077032,0.10273459761264218,-0.14956585858020147,-0.08670887747907018,-0.0743964530240837,-0.346182189874217,0.031689683926686016,-0.3756835606637814,-0.1152582132983824,0.02543598044508892,-0.17432464607293366,-0.2026522558662443,-0.08799262453425902,-0.11509055651408628,-0.03613689611663266,-0.0604822527618515,-0.1284888187415787,-0.10706353360362152,-0.13468706633247443,-0.21879469497257745,-0.21798753464559256,-0.1642051311054685,-0.10230904601562976,-0.05507919264100943,-0.1011245378274593,-0.05407971412411112,-0.00476129448555539,0.09610008283438948,-0.0647041952031714,0.16814170090107675,0.03513720189177475,0.21174146756800752,0.21337251409809932,0.3968732852109928,0.16218368075554412,0.48998655445588174,0.15840122821573202,0.07806900047930611,-0.004727880543500893,0.04749443913144747,0.03824907948993029,0.08828933350177888,0.12471990386417527,0.30384201795858173,0.1321541631079067,0.13323883575803258,0.2526764786033816,0.3717216592134086,1.0,0.21404187406469866,0.13966414460315293,0.03041281125302025,0.1559805778251422,0.10455086910642654,0.2083320954953265,0.14843750410931353,-0.20658220606858227,0.17659310299532094,0.07089229398533817,0.12132850392816376
STAT2g1,0.31453841801521787,0.10612569881631777,0.07818013930256304,0.21616040418192198,0.21965768293814322,0.22532248473472435,0.2595008484263075,0.21884501574313087,0.22535742954037769,0.13526290027606708,0.1057919893523731,-0.2045583172859951,0.07707262241454982,-0.1986358747463708,0.020959145854240607,-0.028865036282663677,0.042526073044426106,-0.1507471827217873,-0.03448358384302696,0.05949112785154501,-0.03629306219873002,0.07013518290539364,-0.12464100075059148,0.01786824311854495,-0.2429755323001138,-0.1321319329912492,-0.34506715064118065,-0.15069813493281928,-0.15099140131638802,-0.0009309130883710481,0.004813430340827902,-0.12481796658798942,0.141279316088889,-0.15987588063662334,-0.10203593549169407,-0.09761499433223726,-0.13701989357445485,-0.16975694449793502,-0.2362185592812286,-0.45353739253792225,-0.23395653879619438,-0.20247427280793381,-0.29126106924605627,-0.30444622821101447,-0.06353721256479372,-0.17459647441986226,-0.3687682648802686,-0.3144634049337826,-0.25764898972814937,-0.3194074626500671,-0.23633453483073555,-0.01891276661487115,-0.19323468726231488,0.04601355550580634,0.050378940787831915,0.10099367566959974,0.020615608357799093,0.30568207800566694,0.15285028443427334,0.021575097114200536,0.0794941865287127,-0.10879307880254489,0.134377042373988,0.07350520782604321,0.38247543120375344,0.1189593859667249,0.04284693166753115,0.28166009088421506,0.1717968637238204,0.279984443752514,0.02597626092646399,0.11989578539114513,0.21404187406469866,1.0,0.032332980698641066,0.11162613229233548,0.27418385522609334,0.1785757724558935,0.23629089782437385,0.170289394937685,-0.17207463797317016,-0.01691517382130915,-0.040442741530783,0.06100915793669513
